time_min,Output_pct,ScaledInput_degC,degC_per_h,CumulOut_degC
28.073773833333334,90,43.9,72.47555966307418,64.40384978501632
28.157178,90,44.0,72.40998049404394,64.55622509911198
28.240594833333333,90,44.1,72.34773605100303,64.70862355458522
28.324059333333334,90,44.2,73.00040885231667,64.86110909471616
28.407726833333335,90,44.3,72.87186765925985,65.01396550587187
28.491060166666667,90,44.4,73.46194961437509,65.16621141094822
28.574555833333335,90,44.5,73.99184784306624,65.31875389104766
28.65824,90,44.6,74.4608504513531,65.47164075138438
28.742057833333334,90,44.7,74.86320492321491,65.62477181415285
28.825611166666665,90,44.8,74.48309260977022,65.77741964841859
28.909243500000002,90,45.0,74.82152608472381,65.93021181180237
28.99279483333333,40,45.0,74.37815361779786,66.03197459871171
29.076375833333334,40,45.1,74.65599152296838,66.1337735186492
29.159660000000002,40,45.2,74.86900489041842,66.23521090531078
29.24338516666667,40,45.4,75.0210454467613,66.33718541552547
29.327159333333334,40,45.4,75.1122685962074,66.43921960613493
29.410615333333332,40,45.6,75.14138141305673,66.54086628016735
29.494084333333333,40,45.7,75.82373064825448,66.64252878777388
29.577721,40,45.8,75.66850718149124,66.74439550788777
29.661566333333333,40,45.9,75.45630045763885,66.84651637716587
29.74530683333333,40,45.9,75.18077378272238,66.94850956287823
29.828821166666668,40,46.1,74.83473107802195,67.05022728499969
29.912384,40,46.1,74.4291013589241,67.15200407853231
29.995716333333334,40,46.3,74.73942271522715,67.25350013061598
30.079520833333333,40,46.4,74.26999546347567,67.35557126623173
30.1631135,40,46.5,73.73828553348693,67.45738439578703
30.24669433333333,40,46.6,73.1457351339296,67.55918311272998
30.330382333333333,40,46.7,73.98697613936655,67.66111235516222
30.41414316666667,40,46.9,73.98687274098579,67.76313030620848
30.497475833333333,40,46.9,73.92501344077988,67.86462676428123
30.580598666666667,40,47.0,73.85786546028784,67.96586765222797
30.664170333333335,40,47.1,74.51125614052904,68.06765520447122
30.748380333333333,40,47.2,74.38196722358056,68.17022022580306
30.831716166666666,40,47.3,73.47120291347446,68.27172054077207
30.915447500000003,40,47.4,73.99554010442556,68.37370256178473
30.999046833333335,40,47.5,72.96246629144628,68.47552381112162
31.08264366666667,40,47.6,72.65037613818085,68.57734201554042
31.166381,40,47.7,72.33619942447193,68.67933134435653
31.2500945,40,47.9,72.02484050657681,68.7812916449534
31.333376833333336,40,48.0,72.4305290238469,68.88272679867504
31.4170445,40,48.0,72.05734222018651,68.98463127577338
31.501368000000003,40,48.1,72.46076312735025,69.08733453638703
31.584717,40,48.3,72.15079447251003,69.1888508879247
31.66835683333333,40,48.3,72.55705559155169,69.29072146493483
31.7520385,40,48.4,72.18784448164402,69.39264299357455
31.835767333333333,40,48.6,71.8145545633968,69.49462196966913
31.919199666666668,40,48.6,71.44612964882687,69.59623981847685
32.0027095,40,48.7,71.0760401084135,69.69795205974572
32.08638083333334,40,48.8,70.70611408570055,69.79986100272393
32.169712,40,48.9,70.33429505026909,69.90135563384581
32.253372999999996,40,49.1,69.96369149996913,70.00325199116254
32.33681883333333,40,49.1,70.37258630095792,70.10488628252801
32.42057783333333,40,49.2,70.8464459875993,70.20690200063433
32.50404116666667,40,49.3,71.3203345049419,70.30855760642652
32.588315333333334,40,49.5,71.72615271551982,70.41120078065629
32.67154,40,49.5,72.13556531443623,70.51256569826704
32.75503866666667,40,49.6,72.54392596862803,70.61426433890173
32.838373833333335,40,49.7,72.1726234868755,70.71576384189258
32.92203816666667,40,49.8,72.58091078190407,70.81766425910011
33.005625333333334,40,49.9,72.27354854416296,70.91947068983559
33.08945716666666,40,50.0,71.96540915445182,71.02157511655594
33.17279666666667,40,50.1,71.6538221636941,71.12307989740484
33.256371333333334,40,50.2,71.34412292573174,71.22487110354979
33.340033166666664,40,50.3,71.81643181741225,71.32676847583923
33.4235345,40,50.5,72.28863558411648,71.42847036438657
33.507038,40,50.6,72.69387717637541,71.53017489186291
33.590452,40,50.6,72.3201594147895,71.63177041127122
33.67404966666667,40,50.8,73.44024072699341,71.73358963066272
33.75743816666667,40,50.8,73.06118103149134,71.83515409190639
33.840899666666665,40,50.9,73.39935801078221,71.93680746475863
33.924309,40,51.0,73.67710300363436,72.03839730031983
34.00797283333333,40,51.1,73.89086049499655,72.14029710854375
34.091788666666666,40,51.2,73.3231420826933,72.24238204778824
34.175366333333336,40,51.3,73.47070609532712,72.34417690783494
34.258697,40,51.4,73.55980952866449,72.44567092997319
34.342364,40,51.6,72.86825692189815,72.54757459509338
34.426263,40,51.7,72.17547216612437,72.64976082861338
34.509724166666665,40,51.7,72.97951456537459,72.75141379547654
34.59309283333334,40,51.9,73.06888972307264,72.85295410036994
34.6770065,40,51.9,72.4425583767364,72.95515819740947
34.76077333333333,40,52.1,73.31475655960045,73.05718345625918
34.84436433333334,40,52.2,72.68998569308799,73.15899455586909
34.92802916666667,40,52.3,72.06466320721854,73.26089558206024
35.01168966666666,40,52.3,71.42959260761174,73.36279133039336
35.095360166666666,40,52.5,70.80976790846336,73.46469925839888
35.1787365,40,52.6,70.18797313569507,73.56624890104113
35.262366666666665,40,52.6,69.56230945125094,73.66810770436796
35.34602783333333,40,52.7,68.94299890590769,73.77000426467924
35.42978033333333,40,52.9,69.10410715758066,73.8720120659985
35.5131165,40,52.9,69.32704669430305,73.97351278695659
35.5967215,40,53.0,68.83332152326818,74.07534093810786
35.68014383333333,40,53.2,69.12131644987096,74.17694660724317
35.763935499999995,40,53.2,68.68676500115238,74.27900211227934
35.84774916666667,40,53.3,69.03408514390844,74.38108441259482
35.93268966666666,40,53.4,69.44540181512346,74.48453915899591
36.0146765,40,53.5,69.91877501697822,74.58439643615735
36.098299,40,53.6,69.67308841216888,74.68624590173532
36.182385000000004,40,53.7,70.208374005042,74.78865989512933
36.26554316666667,40,53.8,70.80594760854144,74.88994381791858
36.34905716666667,40,53.9,70.68528094257385,74.99166113405094
36.4324245,40,54.0,70.56264605005069,75.09319981498803
36.516024,40,54.1,71.93646938114469,75.19502126731948
36.599689500000004,40,54.2,71.80503799355516,75.2969231054888
36.68352333333333,40,54.3,71.68068109759743,75.39902996814362
36.76676316666667,40,54.4,72.34013403544043,75.50041335825753
36.85015433333333,40,54.5,72.27934840639244,75.60198106741383
36.9336865,40,54.6,72.93452170955243,75.7037205099511
37.017281,40,54.7,73.51368111748383,75.80553587244633
37.10067883333333,40,54.8,74.04601486507826,75.90711170138425
37.184475666666664,40,54.9,74.5139621537112,76.00917349925118
37.2679805,40,55.0,74.91580987538578,76.11087965068386
37.351679000000004,40,55.1,74.5431296430122,76.21282168177211
37.43534483333333,40,55.3,74.88743394203128,76.31472392593052
37.51988516666666,40,55.3,75.17149130286475,76.41769128244083
37.60269783333334,40,55.4,74.67636315711572,76.51855439754847
37.686117499999995,40,55.5,74.18141694412945,76.62015681877114
37.76968183333334,40,55.6,73.68299931756503,76.72193543925462
37.853251666666665,40,55.8,73.18842094354153,76.82372075855793
